text,emocion,label
Terminé bien el domingo 😌 😊 ahora quiero dormirmeeeeeeeeeeeee....,alegria,3
@YamelPO97 A mi me estresan pdl pero no puedo dejar de verlos ,otra,6
Mejor Dime Que Me Extrañas! 🙁,tristeza,2
@OverDoradoC grande preocupación para docentes de entes territoriales como Bogotá y Barranquilla quienes están sujetos a la CNSC y 915,miedo,1
@cohesionmaligna es más enojo que persona.,ira,0
"—Al escuchar el cierre del vestido abrirse, el mayor dio un sobresalto.  Su expresión fue un poema, porque incluso agachó la cabeza para +",sorpresa,5
"#DraCorderoMV muy interesante  el tema. La #Depresion una enfermedad denigrada, poco entendida. Importante la cubre el  #Auge #SaludMental",tristeza,2
ahora tengo miedo d q se despierte y me vea q los estoy usando 😹😹😹,miedo,1
@armando_bubu @CNNEE Ya decia yo. Era el sospechoso principal. Jajajaja,alegria,3
"@CarlosBasombrio ☀️deseamos ir al centro histórico, pero no hay #Seguridad , Adios visita  #Santuario de #SantaRosa  Y #Mistura 2018 ",tristeza,2
"El descontento, el cansancio, la obstinacion, LA ARRECHERA esta tomando el plano atmosférico en mi país!",ira,0
Taba Chica La Cara ,otra,6
@Daniel_ChefMX Eso depende mucho jajajaja ,alegria,3
"(...) que vos muchachita sigas alegre y dolorida  poniendo en tus ojos el alma  y tu mano en mi mano.""  Mario Benedetti",tristeza,2
"@Nallelf Que triste, pero los cambios son muy buenos. Hoy tengo en mi vida personas que me hacen más feliz y no me arrepiento de nada. 🤷🏻‍♀️",alegria,3
Cuando te veo sonreír todo mi ser ríe con vos y si te veo lagrimear me entra la desesperación 🎵🎶,alegria,3
"Me enojo súper rapido,lpm🙄✋",ira,0
"@nevadohcris Noooo, que era bromaaa  Veremos en un par de horas si piensas lo mismo o que ",otra,6
"Que bendición es la gente que me rodea, que bueno es sentir el amor, que lindo es saber que nunca estoy sola ",alegria,3
"#SelenasNewSingleOutNow he escuchado una parte de fetish y es re hermosa, voy a morir de la desesperación ahr",alegria,3
Estoy tan aburrida que me puse a acomodar los sobrecitos de azúcar y crema aaaaaa,tristeza,2
@JadedStew La Rambla y en San Felipe ya hay colas . Imaginate ,sorpresa,5
Caigo en cuenta que Rodrigo nació el mismo año que mi hermano ,otra,6
"He descubierto hace unos días que existe #rupaulsdragrace y no lo he visto nunca, y mis amigos me dicen que rozo la heterosexualidad ",otra,6
@Vibra1049   @LeonardoUrregoM permíteme tener dulces sueños con manillas.... No dejes que siga en la pesadilla de no ir al #VibraTYM 😍,alegria,3
"Asumo mis consecuencia y admito mis errores, esos que excusé, por nerviosismo, por temores.",miedo,1
#Felíz #Aniversario de #Amistad en #Facebook y que sean muchos más 📷🍸🍰💖💋💋💋,alegria,3
estoy aburrido me voy hacer una mascarilla,tristeza,2
"Domingos,en @radioiris7:13-15h:#Rumbas|16h,'SCANNERS:#Cine #BladeRunner #Mother;resto #2017|23h:INSTRUMENTAL|24h,'NOVIEMBRE NOCTURNO:",otra,6
Ah ya que estoy emocionada 🙆🏻🙆🏻🙆🏻,alegria,3
"@rodotailhade / estoy orgullosa de Ud diputado . Honra su su banca, a la Patria, a nosotros, y a la verdad",otra,6
#AlertaMeteorologico no te tengo ,sorpresa,5
@marisolglzz Aburrido y panza México,tristeza,2
"@chicaelectric_a Es que de verdad, lo único que hice fue cocinar y ver tele jajaja ",alegria,3
Me wa dormir con una rabia la HIJUEPUTA.,ira,0
Hacía tiempo que no sentía el #estar #enfadada xd qué calor.,ira,0
@Mirandasv10 Ay ya me voy ,tristeza,2
@Gonzatraverso22 Quiero saber quien,otra,6
"Que noticia tan triste: murió  Chester Bennington, tremendo vocalista! #LinkinPark",tristeza,2
Qué rabia que tengo y me tengo que ir a cosoooo,ira,0
Me he enojado más con él estando a distancia #mierda,ira,0
Que pena siento por esa gente que es tan celosa que a la pareja no la deja tener ni amistades nada que mierda vivir con esa desconfianza,tristeza,2
"Y nunca me habias provocado tanta risa, como hoy xD xD",alegria,3
"Me acordé de una foto, me puse a buscarla, vi todo el álbum y boom. Nostalgia.",tristeza,2
@Daniel_ChefMX Y depende de que tamaño estén ,otra,6
"En la pelea, se conoce al soldado; solo en la Victoria, we conoce al caballero. - Jacinto ,enavente.",otra,6
Taiga se enojo.,ira,0
¿y qué tiene la sonrisa más preciosa de todas?,alegria,3
Sabemos que la vida es dura pero la amargura no es la solución ♪ #LVP,otra,6
@Larissacostas @Almagro_USA2015 Eres tremenda Larissa q risa con almugre,alegria,3
Ojalá y Dios ponga su mano para tener calma de la sed de venganza que puede continuar.,ira,0
que dolor de cabeza,tristeza,2
No sé bien que pasó con la policía en la colon pero yo vivo en frente y estoy cansada de no poder dormir por el kilombo que hacen 😒,ira,0
Lo crucé a Damian disfrazado todo loco ,sorpresa,5
No importa en cuánta oscuridad está tu vida... Dios siempre enviará personas para iluminarte.,otra,6
"Y por ello, al ser una espera dramática y televisada, marco un antes y un después, una reacción lógica de ira del pueblo, q fué descafeinada",ira,0
Solo espero que la persona que te gusta no te felicite hoy.  ¡Feliz Día del amigo!,alegria,3
yo solo quiero dormir ,tristeza,2
"@xbxbygirl_x A-ah... —se sentía intimidado solo con verla fruncir el ceño, se agarró un hombro y desvió la mirada— Pedirte perdón...",tristeza,2
Cuando me enojo lloro o tiro las cosas.,ira,0
soy terrible yeta por la chucha por qué nací así,ira,0
Estaria necesitando a Santi para q me diga q hacer ,otra,6
Perdió juventud Unida. En misiones se grita como un gol!,alegria,3
cuando me enojo con él automáticamente me enojo con todo el mundo,ira,0
Ise muchas cosas por vos que hoy en día no me arrepiento ,alegria,3
@hernanmontes32 Dichoso tu que tienes esa mujer hermosa todos los dias para quererla de todas las formas 😈,alegria,3
#AnimalesSueltos es el único momento que miro este programa ya que Asís con una mirada simple de la política pone nervioso a los globitos,otra,6
El Rhodesia nos da un vistazo de como sería la humanidad si los Coapos hubieran ganado la segunda guerra mundial. ,otra,6
Espiritu chocarreros del WP se nos metio en el GRUPO ,otra,6
Que felicidad poder decir con orgullo que mis amigas son las hermanas que me dió la vida ;tanto amistades de 6/7 años como de casi 1 o 3 ya💛,alegria,3
"@Punchline04 Jajaja dale, de ti dependerá mi credibilidad aquí ",alegria,3
Me desperté y estaba la ventana abierta. ,miedo,1
Tremenda pudrición tengo,tristeza,2
Culiaoooooo perdió juventuuuuuud,otra,6
@xBlackeneD Melanie ha abandonado la conversación,otra,6
"@tom_feliu12 Una fan del DT, que a pesar de los resultados del equipo expresa su amor a usted",alegria,3
@Rubiu5 No lose quizás valga la pena verla ,otra,6
"No me puedo dormir, no tengo idea como me voy a levantar mañana 😟",tristeza,2
@95truman Ya me urge ir ,otra,6
@Fuckcheese13  Fisica Luis david  Pelea por tu tweets,otra,6
"MB si no me equivoco una vez me confundi de snap y te mande terrible escracho mio jaja,me re copa q estes estudiando el prof suerte con eso💪",alegria,3
Que seca q es la #LuzCroxatto tremenda  actriz #12DiasCHV,alegria,3
Aaaaaa creo que entré en depresión culia,tristeza,2
"cabros, sólo paso a contarles que estoy mas entretenido de lo que jamás hubiese pensado en estar hoy. Fin del comunicado.",alegria,3
No han sacado nada de Banri ni Itaru y me siento muy indignada.,ira,0
@aparego Siii! Genial!!!,alegria,3
"Nos encontramos por casualidad, tú tan radiante como siempre...💜🎶",alegria,3
@JohncarlosLeon Jajaja ojalá! Suerte ,alegria,3
Estoy tan orgullosa de byron 💚,alegria,3
No me puedo despertar tan chistosa porque le amargo el dia al pobre @richarddigo,alegria,3
El chamaco es risueño y tú haciéndole cosquillas #posoye,alegria,3
@Paau_Liiz @GERARDONAVARR0 Es que ay :( ,tristeza,2
"Con las semanitas agetreadas que llevo y el cansancio acumulado...me he ganado un vinito. Chin chin, salud y todo eso #BuenasNoches 🍷🍷",alegria,3
Soy una fan oculta de damas gratis ,alegria,3
send diversión en mi tl,alegria,3
Mi grupito de amigas me tiene abandonado,tristeza,2
"Tragos de amargo liqor, que no me hasen olvidar que asta me pongo a llorar",tristeza,2
"@Chocu_ Chocu, tienes que poner el hashtag #ironía o #broma porque si no la gente se podría ofender y tomárselo de manera literal.",ira,0
"se puso la 10 Flor con un buen café y peli d terror, esa es mi amiga",miedo,1
@pauesbonita Disculpa mi francés ,otra,6
@FernandaZarat14 Esto si que está bien cabrón. ,alegria,3
Que bien me hace hablar con gente que siempre estuvo y está conmigo a pesar de todo 😌👏🏻,alegria,3
"@volvocar_es V40 D2 nuevo adquirido en Valencia, 2 meses, rota la caja de cambio y el embrague, además me insinúan q por mi culpa #triste",tristeza,2
Que no cunda el pánico,otra,6
Ama ver mis fotos 😂😂 no me enojo si me seguis amor ❤,alegria,3
@Factanonverbaa_ Quién cojones eres y por qué me estás stalkeando si no me he dirigido a ti en la vida. Serás otro ofendido en fin. Block.,ira,0
"Soy la persona mas buena y pelotuda a la vez, pero cuando me canso ya no estoy más ",ira,0
@1Ballesta1 nojoda que risa yo pq no te grabe ? ah verdad no tenía cel aún,alegria,3
Lamentamos profundamente el fallecimiento del usuario de BiciMAD por atropello en c/Alcalá. Nuestro más sentido pésame a la familia. …,tristeza,2
"Nosotros los colombianos tenemos un festivo para todo marica, literal en un año tenemos aproximadamente 18 festivos. Somos lo mas.",alegria,3
Hubiese sido la yo del domingo y estaria hecha un mar de lágrimas ,tristeza,2
No se ponga el sol sobre vuestra enojo Efesios 4:23  NO PUEDES EVITAR LA OFENSA PERO SI PERMANECER OFENDIDO,ira,0
"Barmby, ingresaste para darme una alegría dentro de tanta desgracia. @TimbersFC se que se recuperarán ⚽️",alegria,3
Juega vivo y piensa mal,otra,6
@fabricelelous Yo tuve muy bonita compañía 😊,alegria,3
Me da risa caerle mal a la gente,alegria,3
No hay caso nunca llegó a terminar una peli de terror #Miedo,miedo,1
"@71Marting @FernandoPoyo1 @SilMercado @GekkoLeeson @silvinamarq Gira la cabeza, como la del exorcista #MIEDO 😨",miedo,1
@darksbanana Deprimida estoy.,tristeza,2
"No puedo clavar el visto, aunque sea con una carita te contesto ",otra,6
daa en serio se van a poner a subir fotos con todos sus amigos? es más divertido ver un documental de como crece el pasto,asco,4
No quiero ser alarmista. Pero mi padre tiene una empresa de alarmas y la voy a heredar...,alegria,3
@maknaexnochu aga pa ,otra,6
"Maradona puede opinar lo que quiera cabros, yo no puedo opinar de lo que dijo. porque el pobre estaba tan drogado que no le entendí nada ",asco,4
@goldevenezuela La prohibicion es solo para funcionarios chavistas. 😅,alegria,3
Me pusieron el primer parcial el 29 d agosto.. De psicologia.. sos joda loco.. Era en septiembre.. Por q lo cambian 😠😠,ira,0
Mi pacman significa pelea :v ,otra,6
@juanxiomiguel @Pajaropolitico Así es. Grave error.,asco,4
@agujeado Pero no está. Se perdió :(,tristeza,2
Gracias por el hilo que acabo de RT porque no quiero ofender a nadie y conocer las palabras de origen racista me ha servido mucho,asco,4
"es muy frustrante practicar y practicar en tu instrumento y que no sientas mejora alguna, de verdad me pone triste eso 😥",tristeza,2
En 5 días me dicen en que universidad y en que carrera me quedé😱 estoy nerviosa xDx espero que me haya quedado en Medicina *pone changuitos*,miedo,1
@MabelQuibrera ya me habia asustado amigaa eb,miedo,1
"@Eduardo_GarzaT Ventura Knight, me gusta mucho, saludos",alegria,3
"me acaban de ofrecer un vaso de orina, mi suerte está cambiando  #CD9 #Coders #AlonsoVillalpandoTrendy #KCAMexico",otra,6
@chillywilly8888 No entendí ,otra,6
Este año salen tantas pelis de terror quiero ir a verlas con alguien saben!😊,alegria,3
Que lindo es revivir viejos tiempos 😀,alegria,3
"Un bebe mas adelante ,ahora no! :/ ",asco,4
"Frecuentemente se castiga, le pone trabas a la alegría sin entender, sin entender que lo tiene todo",otra,6
"""¿Se puede ser valiente cuando se tiene miedo?""  ""Ese es el único momento en que lo puedes ser.""",miedo,1
SORPRESA EN LA PUERTA: ¬°unas tentadoras cajas de regalo rojas y amarillas est√°n causando revuelo en las puertas! #SmurfsVillage @SmurfsG,sorpresa,5
Me encojona esta mierda de estar a piee odio depender de la gente 😤,ira,0
"Fav si ""Heroes"" te dio nostalgia cuando la tocó King Crimson.",tristeza,2
"Esta alarma está establecida para dentro de 4 hs y 11 min, estoy llorando",tristeza,2
"Cuando veo una foto de ella sonriendo, me hace sonreír como idiota.",alegria,3
@zoidoJI Lo siento de corazón ❤️. Mucha fuerza le envió desde Galicia . ,tristeza,2
@mariobautista_ Eres una persona genial @mariobautista_  por eso todas tus bautisters te amos  Eres el mejor ídolo TE AMO !! <3,otra,6
@cordobatami15 @cande_meirinio Jajajaja atr ,alegria,3
La carita de desquiciada de hatice  #ElSultan,asco,4
Como dos Ángeles torturados por un implacable placer En el cristal azul del amanecer Sigamos tras el espejismo.  Baudelaire,alegria,3
@wilnowil Dependiendo de cuán ansiosa sea (que se las quita con la otra mano) o si hace mucho oficios en la casa.,otra,6
Que graciosa la videollamada con mí papá ajajajajajajaja,alegria,3
Tengo unas ganas ni las más hijueputas de comprar una Lona de boxeo y darle puños a lo maldita todo el día con horror temas a todo volumen.,ira,0
peleo para terminar llorando,tristeza,2
"@TotoGameplays_ Posiblemente, el handicap me canso y tengo equipo full oro brillante jajajaja",alegria,3
"Me alejé aunque no quería, pero te quería. #Ironía",asco,4
@maryel_rc Como yo ,otra,6
"Se enojo ,me dejo mandándolo a la mierda sola y se durmió.",ira,0
"@Yessdavsw Hermosa y sexy como siempre!! Te quedan genial eso leggins, los llenas a reventar 😍😵",alegria,3
"@marianoamenabar @sepuedevivir Yo menos, pero es divertido",alegria,3
@lifeislali Para mi todos no! No creo que taaaan justo Nicolás la lleve a donde están todos los malos ,ira,0
"Vaya por dios, que hoy empezaban las fiestas de mi pueblo... ay que pena me da que no pueda ir #Ironia",otra,6
@_stf1006 @Tota_Reloaded Igualito ,otra,6
"@janapaula_gr Ya se, vlv. 🤦🤦🤦 Por eso pura agua desde entonces. ",otra,6
@SamuelHidalg0 @MexicoMor @chochos Pues quiero pensar que no anda squeando mexico como #peña,otra,6
"Mi mamá me puso a cocinar con la Olla de presión, es normal que le tenga pánico a ese artefacto de cocina ?? ",miedo,1
2. Solo a dos ,otra,6
"@Hil_dodoo mañana te dibujo sin falta, perdón por el atraso 😥",tristeza,2
Estoy demasiado llorona hoy 😭.,tristeza,2
La depresión te consume ue,tristeza,2
The radio need to stop playing all these sad songs.  Ni tengo novio pero aqui estoy llorando por el.,tristeza,2
"No me convenció nadie, me convenció tu sonrisa 🎵",alegria,3
"Los débiles toman venganza, los fuertes perdonan y los inteligentes simplemente los ignoran.",otra,6
Será una noche de esas donde la mente no me dejara dormir 😟,tristeza,2
Estos pulmones asmáticos no me sirven para nada,ira,0
SOS PILATOS !!!!: me siento furiosa,ira,0
"Genial, depresión y bulimia.  Qué más #peña que más...!",tristeza,2
La tradicion es algo que se ira perdiendo siemfre poco a po|o.,tristeza,2
Sabes que no hay marcha atrás cuando comienzas a sonreír cada vez que hablas con esa persona.,alegria,3
acabo de hacer un test de depresión y me salio 69 y el mayor grado de depresión grave es 54 opa,tristeza,2
Que dicha que mañana no tengo clases .😛,alegria,3
Me acabo de leer la historia de Manuel Bartual y estoy escuchando ruidos en mi habitación ,miedo,1
"No que loco,@AlvaroAmbrosi10  le puso fv a mis cosas. me siento famoso jaja ",alegria,3
Cuando te llaman de apple y te cambian el dia 😊 #alegria,alegria,3
Hoy he puesto la carretera de chiclana-Medina-puerto real!!! Ya hoy me puedo dar por satisfecha!,alegria,3
@Itzykes @Paco_Salazar7 Oye es muy tarde para que andes repartiendo nostalgia 😢,tristeza,2
"EL PUEBLO DESPERTO , Y VA A CRISTALIZAR LA LIBERTAD DESTRUIDA POR TODOS AQUELLOS QUE LA JUSTICIA LOS ESPERA CON MUCHA ANSIEDAD T ANHELO",otra,6
@albanagrigo Jajajajajajajajajajajaja fue lo mas y mas cuando perdió el arito jajjaajja,alegria,3
Eu si me dan otra semana de vacaciones no me enojo,otra,6
-Pero que lo pone nervioso demasiada gente.-,miedo,1
No vale la pena aferrarte a algo sólo porque te hace sonreír de vez en cuando.,otra,6
Tengo una ansiedad xq mis niños hagan la comunión y a la vez será mi primera comunión como catequista 😇,miedo,1
@Miguel_layun  te quiero conocer soy tu fan gracias a ti me gustó el fútbol todo es tu culpa layun ,alegria,3
