text,label
No entiendo a los #mexicanos que defienden a #maduro ese dictador es lo peor que le ha pasado a #venezuela,6
"USER 😬😬😬😬😬 No te tiene que gustar lo mismo que a los demás, entonces no hay ningún problema 😬😬😀😀😀😀 👍Saludos Memo y buen inició de semana 😀🙋 #JuegodeTronos 👍 https://t.co/nCkARJ5npk",6
No puedo dejar de pensar en la similitud de la película de #Disney y la desgracia en #NotreDame Todos lloramos junto a #Paris https://t.co/yw0ehynFth,2
"El fuego que se desató el lunes por la tarde en la Catedral de Notre Dame de #París está ""bajo control, parcialmente extinguido"", informaron los medios de comunicación locales. #Francia #NotreDame #NotreDamefire https://t.co/XMllrVvxvE",6
Menos mal que tuvo ese final el capítulo sino una hora y media al pedo 😅 #JuegoDeTronos,6
"Cómo bien dice #GretaThunberg , lo de #NotreDame es una tragedia. nos conmovió ver qué el fuego la consumía, pero es un edificio y será reconstruido. Nuestro 🌎 se está consumiendo+rápido de lo que parece, ¿Porqué no actuamos de la misma manera que con ⛪?🙄 https://t.co/Up1LJYVUnx",2
y UPYD?!?!? DÓNDE COÑO ESTÁS!!! #indignación #emosioengañado #hastalapoia #Vocata #Of #Xorizo #tierratrágame #JuegodeTronos #AvengersEndgame #ElecccionesGenerales28A,4
Un libro siempre es el compañero que nos libera. En mis tiempos libres estoy leyendo estos. #DíadelLibro #DíaInternacionaldelLibro https://t.co/rc0dXKUABS,6
"Estate tranquilo, Santi. Podrás seguir viviendo del cuento unos años más. #ElecccionesGenerales28A",0
"Liverpool mucho mejor que el Barça, cada vez más cerca del gol. #ChampionsLeague",6
"Messi empezó bien, termina mal. El físico del argentino le juega en contra a los 40' del PT. #ChampionsLeague",6
Me cago en la puta. #JuegoDeTronos,0
¡DEBE VERLO! “Me quiero morir”: La frustración de un joven venezolano que fue a ver “Avengers: Endgame” en el cine y se fue la luz (+Fotos + Reacciones) #Venezuela #30Abril https://t.co/upZmRMarRG,6
"A propósito del incendio en #NotreDame : Es raro, se están quemando iglesias que antes no se incendiaban. Fin de mi análisis.",3
"Gente que le da igual #NotreDame pero si se les rompe el móvil ahí si se ponen a llorar,vaya banda de subnormales;No valoramos la poca historia de arquitectura que queda de pie. Rip la inteligencia humana!",4
Hemos ganado las tres batallas: -Thanos ✅ -Vox ✅ -Caminantes Blancos ✅ #Endgame #ElecccionesGenerales28A #GamesOfThrones #Got8x03,6
"""Me lo has arruinado"": El gran error en el primer capítulo de #JuegoDeTronos con Daenerys Targaryen https://t.co/IT2N4zASmK",6
Bran está esperando el momento solo esperen... #juegodetronos,6
"Están siendo días super intensos y siento el abandono. ESO SÍ, #JuegoDeTronos no lo perdono. #NowPlaying.",2
"La aparentemente inocente canción de Podrick, guarda terribles secretos del tercer episodio de la temporada 8 de #JuegoDeTronos y la batalla de Invernalia. En este vídeo los desvelamos todos. https://t.co/5yttIjglZf",2
No había un día más indicado para discutir los escenarios prospectivos de #Venezuela https://t.co/1E6ciTBOE2,3
"Sacerdote que salvó Corona de Espinas de #NotreDame durante #incendio, ya había sido héroe 😮➡️ https://t.co/lXUxhJZQ5w https://t.co/W7imeGEpsc",6
Esto nada más es suficiente para que desembarque el Comando Sur de USA 🇺🇸YA ! #Venezuela #MaduroAsesino . https://t.co/iGU9cnvc98,3
"Hoy el mundo occidental está “shockeado” con el incendio en la Catedral de Notre Dame. Impresionante la sensación que viví al entrar y ver esa magnificencia. Sí, si impone. #notredame #paris https://t.co/0RH0KKWbS6",2
Que injusto es el fútbol #ChampionsLeague,6
Me encantaría una final entre el Ajax y el Liverpool ⚽️ #ChampionsLeague,6
¿Cómo puede #AMLO decir que no intervendrá en la situación de #Venezuela cuando #Mexico es el más afectado por tal? ¿Qué tiene en la cabeza el presidente de México además de mierda?,0
"Posiblemente uno de los mejores capítulos de #JuegodeTronos , yo diría que si. Brutal!!",3
Que manera de vender pescado podrido. Evidentemente saben a sus electores como personas no pensantes. Sino no se entiende. #Venezuela https://t.co/eInRTOqOxd,0
Barcelona se coronó campeón de #Laliga Venció 1-0 al al Levante. https://t.co/3yUOIPCHgy,3
"INCREÍBLE, ESPECTACULAR, ÉPICO, el capítulo de hoy. En tensión hasta el final. #JuegodeTronos #VivePoniente https://t.co/4ZbXs4wOLr",3
"Por favor, USER los fans de GOT queremos ver el 8x03 en la gran pantalla. #JuegoDeTronos #GOTcine #PorElTrono #ForTheThrone USER USER ",6
"Pero venezuela no está saliendo de un problema, para entrar a otro mar grave , ahora si hay justificación para una guerra si ellos midan Moisés inician la guerra. No crean que la guerra es la solucion . #Pazaravenezuela #Venezuela #TVPerúInforma #VenezuelaLibre",0
Se anuncia lineup para edc en las vegas #notredame https://t.co/qeVrGX4VuV,6
"López y Guaidó son traidores a la Patria Grande, Viva #Venezuela ¡No Pasarán! https://t.co/QPVg3OT3iD",6
"Ayer se ha vivido uno de los acontecimientos más trágicos para Francia y el mundo entero,es una pérdida irrecuperable para la cultura más de 8 siglos de historia han desaparecido. ☹️😭 A continuación te contamos un poco sobre la historia de la Catedral Gótica de #NotreDame https://t.co/QI0bd0rDDJ",6
"Hoy es #DíaDelLibro, USER y Stephen King nos cuentan por qué los libros son el mejor entretenimiento. https://t.co/yPehIXSPZ3",6
Gracias al VAR esto ya no es fútbol... Es Handball cualquiera puede poner la mano y no lo pitan!!! #ChampionsLeague #BarçaLFC,2
Bienvenidos a la próxima crisis en españa . Que dios nos pille confesados #ElecccionesGenerales28A,1
"¿Será que así es el final? #juegodetronos en Cuenca, Ecuador https://t.co/mskIXd3X0E",6
Leo Messi el rey de los tiros libres 👑⚽️ 3-0 #ChampionsLeague #BarcaLiverpool,2
"Que nervios !!!! aquí esperando quien más llega 🤣, Ya alistándose para la batalla !!!! Me va a dar 😩 USER #GamesOfThrones #JuegodeTronos #GOTenClarovideo https://t.co/yNxB9XjcdF",5
#FAO considera a #Venezuela de alto riesgo en seguridad alimentaria #30Abr #EUVzla https://t.co/CnJu53Khw8,1
"Pequeño experimento para todos. Si tuvierais que explicar #Juegodetronos a alguien que no lo conoce de nada con una sola frase, cuál sería????",6
"Joder otro día sin dormir, primero escrutinio luego la gran batalla de #JuegoDeTronos",6
Sentimos mucha tristeza por lo que está sucediendo en Venezuela. Rogamos una solución pacífica para que todos los venezolanos puedan vivir en paz. #Venezuela #PazEnVenezuela #sinviolencia,3
Activan un teléfono de emergencia consular para los ciudadanos españoles en Venezuela #Política #Venezuela #España #EUVzla https://t.co/QL0eH3bI27,6
"Aquí mi foto a las afueras de la catedral de #NotreDame hace unos meses, los envidiosos dirán que estoy en León Guanajuato. https://t.co/KyZDudIkqb",6
#ATENCIÓN emisión especial a las 6:20 pm de USER sobre situación en #Venezuela LOS ESPERAMOS! https://t.co/O1yPsW6rsa,6
Horrible la calidad de la imagen con tanta oscuridad. Al menos en mi tele y HBO. Frustrante. #JuegodeTronos,0
"Que quede claro: soy atea, feminista de la ola contemporánea, escéptica, cientifista y una mujer liberada. Pero he dormido un par de horas preocupada, con un dolor real de desgarro y quemazón en la zona del corazón por mi #NotreDame No es sólo religión: es... (sigue)",2
Que aventuran para mañana #ChampionsLeague #Barça #Liverpool Voy por el Liverpool !!,6
"Mucho mejor el Liverpool en el primer tiempo, resultado engañoso! #ChampionsLeague",6
"La sueca Greta Thunberg, de 16 años, se ha convertido en una figura de la lucha contra el cambio climático y la proponen como Nobel por la Paz #GretaThunberg #FandeGreta https://t.co/3vWMDfKTcT",2
"En fin que disfruten lo votado lo malo es que nos joderemos todos ....a una mayoría le gusta que le roben, le suban impuestos y le lleven al paro #ElecccionesGenerales28A",0
Si me quito a todos los idiotas de mi instagram me quedo con menos de 20 y me estoy arriesgando #ElecccionesGenerales28A,4
⏱¡FINAL! 🔴🔵 El Barça se proclama CAMPEÓN de #LaLiga de forma matemática tras VENCER al Levante (1-0) gracias al GOL de Messi. https://t.co/uDwWFKnlQv,6
"El medio tiempo le llegó mejor al árbitro, dejo crecer mucho los contactos. #ChampionsLeague #ChampionsxFOX #Barcelona #Liverpool",6
"Hacía tiempo que escuchaba los beneficios del mindfulness, de la atención plena. El estrés de cada día le asfixiaba. Necesitaba tranquilidad. Pausa. Abrió un libro. Puso puntos y comas en su vida. Al fin pudo respirar.#DiaDelLibro #Microcuento #365microcuentos",6
Coutinho el mejor jugador del USER #BarçaLFC 1-0 #ChampionsLeague,6
Medios afines al socialismo español hacen un llamamiento a asesinar a Maduro #PSOE #elpais #soledadgallego #Venezuela #Maduro #Guaido #PedroSanchez https://t.co/lHbOW5oYBJ,6
#Venezuela 🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴 No hay diferencia entre COMUNISMO y SOCIALISMO excepto en la manera de conseguir el OBJETIVO FINAL EL COMUNISMO propone esclavizar al hombre mediante la FUERZA EL SOCIALISMO mediante el VOTO Es la diferencia que existe entre ASESINATO Y SUICIDIO Ayn RAND https://t.co/7EZQLmS2zU,0
"Sepan disculpar, pero además de sufrir por nuestra #Argentina, sufro al ver las llamas en #NotreDame.",2
Me pone super triste lo de Notre Dame... Un daño irreparable a tal monumento histórico 💔 #NotreDame,2
Que mejor manera de ganar una liga que con un golazo de Messi #LaLiga #FCBLEV 💙❤💙❤,6
"Ya me tomaba bastante poco en serio este panfleto, pero hoy ha conseguido darme verdadero asco. Qué insulto a la verdad, la profesionalidad y la moralidad. Qué panda de malos profesionales y sectarios. #Venezuela https://t.co/wwnytp6pX3",0
"Los venezolanos que salieron del país están atento lo que pasa en el país.... deseando tanto regresar al país con una venezuela libre y reconstruir nuevamente nuestra amada República, debemos estar atento y con calma y no caer en rumores #30Abr #Venezuela",6
"Llevo todo el día callada porque tenía miedo de lo que podía pasar esta noche. No es mi resultado soñado claro, pero solo puedo decir: ALIVIO. #ElecccionesGenerales28A 🥳",3
"Hoy vemos con tristeza el grave daño sufrido en la #Catedral de #NotreDame, patrimonio de la humanidad. Construida entre 1163 y 1245 es una de las catedrales góticas más antiguas del mundo. Nuestra admiración con los valientes bomberos que trabajan... https://t.co/dhEXbcCNsl",2
Vox ha hecho que la izquierda se movilice y la derecha se fraccione👌🏽 #ElecccionesGenerales28A #Elecciones28A,6
Bueno me voy a ver la Champions #ChampionsLeague,6
"#ElecccionesGenerales28A #28A  Con el 83,33% escrutado: #PSOE: 123 #PP: 65 #Ciudadanos: 57 #Podemos: 35 #VOX: 24",6
"🕍 Así es como luce la catedral de #NotreDame desde dentro, una vez controlado el fuego 🔥 #Paris 🗼 https://t.co/9eKRPhSP4s",6
Minuto a minuto: ¿Qué pasa en #Venezuela?. https://t.co/wDLicF5NA0 https://t.co/AFimoRwMDT,6
Siglos de historia de la humanidad y cultura europea a la basura. Realmente me duele ver en los hashtags que se rían del tema. Respeten o mejor cierren la puta boca. #NotreDame,0
¡No dejes para mañana lo que puedes leer hoy 👀! ¡Feliz #DíaDelLibro! https://t.co/OiDh1fUHeA,3
La Humanidad perdió mucho hoy #NotreDame,2
¡¡Arde París!! y con ella 900 años de historia. Una pena y es que no valoramos lo que tenemos hasta que queda reducido a cenizas #NotreDamedeParis #notredame #paris #JeSuisNotreDame https://t.co/eM5NLczuxM,2
"#DiaDelLibro mientras preparo examen de Habilidades de Intervención en TO leo. La metafísica relaja, no lo intentes si te gustan los libros de autoayuda personal o empresarial... que muchos hay... siempre con palabras inglesas sin traducir...😂 https://t.co/3KfHL6l7rs",6
"#Venezuela En vivo desde Miami jajaja mintiendo mintiendo y mintiendo y también mienten, aveces informan mintiendo y aveces mienten informando por que si informan mienten y si mienten informan #ClarinMiente #HandsOffVenezuela #VenezuelaSeRespeta https://t.co/eH2Hogmk9K",4
"Periodismo amarillista MODO ON.. Los periodistas debieran ocuparse de INFORMAR, sino saben no inventen #Venezuela #democracia #Basta #nonosmientanmas USER USER https://t.co/su7JLLyGfv",0
Me cago en mi putisima madre con el episodio de #JuegodeTronos me cago en toda mi puta vida y me cago en dios con #AryaStark acabamos de contemplar puta historia de la televisión....máximo estado de shock...,6
El PP ha conseguido que en sus fiestas haya menos gente que las que hace Amador Rivas #ElecccionesGenerales28A,6
"Hoy España está de luto, por aquellos que quieren destruirla y pactan con independentistas. ¡Que pena que no se den cuenta de ello! #ElecccionesGenerales28A https://t.co/yhFwBCaniK",2
"La putada de lo perdido, es el impacto en el turismo que pueda acarrear para Paris, que si apenas sufrió una perdida de turistas de un ridiculo 1% tras los atentados... No creo que tras el incendio de #NotreDame sea significativo para la ciudad",2
Qué pena con la gente noble de Rusia pero si su gobierno tanto quiere a USER por fa llevenselo! #30Abr #Venezuela,6
Esta es una buena pregunta en #Venezuela y el mundo. https://t.co/FCpJTohi98,6
"Incidentes y heridos en la Embajada de #Venezuela. El manifestante declaró: ""Me apoyó una escopeta de gas lacrimógeno en la oreja y apretó el gatillo. Y para ustedes (medios de comunicación) 'ellos' son los buenos"" #VenezuelaLibre #ParoNacional #StornelliHabloConMauricio https://t.co/rjtnN7lH1c",6
Pongo el canal USER para ver q pasaba en #Venezuela.. pero le estaban dando pantalla al impresentable corrupto delincuente USER Como operan para q vuelva #MauroA24. Muchachos se les nota mucho.,0
"#Internacionales ""derrotado"" el #alzamiento, dice jefe #militar de #Venezuela Más información: 👇 https://t.co/EugnBKz2lQ https://t.co/3Fx9CZBZO0",6
Klopp es lo mejor que le haya podido suceder al Liverpool. Se tenía que decir... #ChampionsLeague,6
"Me sumo a los Tinchos y las Pilis con mi foto en #NotreDame Fuera de broma, todavía no puedo creer lo que pasó. #Tristeza infinita por la pérdida cultural e histórica https://t.co/FJuIklPGfW",2
El #bosque de #CostaRica salvado gracias a las #galletas de los #niñossuecos El activismo sueco no es cosa de ahora con #GretaThunberg. Los dulces que escolares de un colegio... https://t.co/LAysxYGKua,6
Hoy no hay que perderse el programa de #JaimeBayly #VenezuelaLibre #MaduroDictador #MaduroConoDeTuMadre #BaylyenMega,6
"""El Sonido del mar"" un grito que nos envía un SOS desde lo profundo de los mares, donde ni vemos ni sentimos el sufrimiento de los seres marinos.... Tristeza... Infinitamente más tristeza que la pérdida de todas las #NotreDame del mundo juntas ... https://t.co/XH3zqm4Ifa",2
"El placer de leer sin esperar nada a cambio ,y sin embargo recibes mucho más de lo esperado . #DíaDelLibro #sevillahoy https://t.co/1GuBEA6inS",6
¡Que Pablo Casado no quiere dar declaraciones tras el pésimo resultado en las elecciones del PP! #EleccionesL6 #ElecccionesGenerales28A https://t.co/YFzxd318ET,3
"Pena, frustración, impotencia....duele pensar que a penas queda nada....😔 #notredame #notredamedeparis #NotreDame #Paris #NOTRE_DAME #NotreDameArde #NotreDameEnLlamas https://t.co/flzDHJSFSd",2
"USER Buenas noticias! Una de las personas que han podido entrar en #Notredame nos ha informado que el #Grandorgue está bastante bien, pero que muy probablemente se tenga que desmontar durante las obras y se aproveche para limpiar.",3
"Mientras llamaba a la gente a salir a las calles a luchar gestionaba asilo político en la embajada de Chile, así con el líder. Hechos, no opiniones #VenezuelaLibre",6
Una polla pero bien grande de capitulo. Estoy confuso. No entiendo nada. Porque? A cuento de que todo? #JuegoDeTronos,3
"Llora cuasimodo, llora París, lloran todos #NotreDame",2
Me alegro mucho de toda esa gente que ha ido a votar y que no haya permitido que gane el trifarchito!! Ahora si que estoy orgulloso de mi país !! 🇪🇸🎊 #ElecccionesGenerales28A,6
"Resultado 25/4 🏀 #LaLiga: Triunfo de Comunicaciones, en casa, sobre Olímpico. ✅ USER 86-70 USER ❌ https://t.co/ezgwuGpB1y",3
"#DiaDelLibro Acerca de la literatura fantástica, llamada ""escapista"" por algunos, Neil Gaiman dice que los únicos que odian a los que logran escapar de su realidad son los carceleros.",6
"¿Por qué hoy es el #DiaDelLibro ? #Shakespeare #Cervantes e Inca #GarcilasodelaVega murieron el 23/4. Varios siglos después (1926), un librero español logró que a la Cámara Oficial del libro de Barcelona aprobara la celebración. USER https://t.co/zivKhTJHo4",6
