sentimento	created_at	emocion	annotator	lead_time	relevancia	updated_at	annotation_id	text	tweet_id	ironia	id
Asco	2023-03-30T22:13:21.102124Z	Si	1	16.866	Si	2023-03-30T22:13:21.102177Z	775	@petrogustavo @HOLLMANMORRIS Que descaro, actuando como delincuentes, los pillan y la respuesta es hacerse la victima… #PetroMentiroso	1534858486093340673	No	4268
{"choices": ["Ira", "Asco"]}	2023-03-30T22:15:29.193180Z	Si	1	127.681	Si	2023-03-30T22:15:29.193218Z	776	La política está en su máxima expresión día a día salen las ratas de su madriguera y muestran la porquería que los Colombianos mantenemos con nuestro impuestos!!! #NoMasPetro #NoMasRobo #PetroMentiroso #PetroNuncaSeraPresidente #PetroCarroñero #RoyEresUnaRata	1534929102787985408	No	4269
Asco	2023-03-30T22:15:52.186287Z	Si	1	22.589	Si	2023-03-30T22:15:52.186327Z	777	@petrogustavo Sabemos con certeza lo que haces. Pones a los demás a hacer el trabajo sucio. Pero el director de la orquesta criminal eres tú. #PetroMentiroso	1534958296142123009	No	4270
Asco	2023-03-30T22:16:11.814439Z	Si	1	19.245	Si	2023-03-30T22:16:11.814490Z	778	#LosPetroVideosSon La muestra clara y contundente que las Propuestas del Guerrillero para Gobernar, son inocuas e incumplibles  y por eso, se valen de cochinadas y bajezas para lograr su objetivo. "el todo vale"	1534857802291765250	No	4271
Decepción	2023-03-30T22:16:29.449165Z	Si	1	17.217	Si	2023-03-30T22:16:29.449209Z	779	#LosPetroVideosSon un descuido por parte del #PactoHistorico, pero también una radiografía de la manera en la que se hace Colombia desde cualquier sector.	1534882454980419585	No	4272
Desagrado	2023-03-30T22:16:58.486796Z	Si	1	28.637	Si	2023-03-30T22:16:58.486834Z	780	@RoyBarreras Como se chuza una reunión por zoom con clave privada? Lo que le preocupa es que los mismos suyos lo grabaron, o todos los delitos que confirma haber cometido? #LosPetroVideosSon #LaCorrupciónPetrista #ColombiaElige #EleccionesColombia2022	1534884298033086466	No	4273
Asco	2023-03-30T22:17:18.477755Z	Si	1	19.573	Si	2023-03-30T22:17:18.477792Z	781	#LosPetroVideosSon una de las tantas evidencias de que el señor de las bolsas y sus aliados son la PEOR ESCORIA política y humana de Colombia. #PetrismoSucio	1534890260638978048	No	4274
Desagrado	2023-03-30T22:17:31.413201Z	Si	1	12.502	Si	2023-03-30T22:17:31.413237Z	782	#LosPetroVideosSon me limpio el. Culo con la ley, eso es lo que tiene que decir Gustavo Petro para que el pueblo quede feliz, Pan y circo como les gusta. Atentamente Rodolfo Hernández.	1534889005103431686	Si	4275
Desagrado	2023-03-30T22:17:48.238925Z	Si	1	16.435	Si	2023-03-30T22:17:48.238988Z	783	Decir que #LosPetroVideosSon infiltraciones es otra gran mentira de esa campaña. Es muy obvio que el video lo grabó alguien de ellos, que seguramente está inconforme por algo que está pasando ahí. O lo quieren dejar por fuera de algo y se desquitó filtrando eso.	1534893540718829569	No	4276
Desagrado	2023-03-30T22:18:19.346222Z	Si	1	30.692	Si	2023-03-30T22:18:19.346259Z	784	#LosPetroVideosSon Con la salida a la luz de todas las estrategias sucias del pacto histórico, se activarán una de sus estrategia: atacar a toda figura publica que mencione el hecho, incluyendo el medio informativo y la noticia misma, para que la opinión pública la desestime.	1534899496538234882	No	4277
{"choices": ["Asco", "Miedo"]}	2023-03-30T22:18:34.790464Z	Si	1	14.985	Si	2023-03-30T22:18:34.790504Z	785	#LosPetroVideosSon la confirmación de lo que ya se sabía, el PH, lo conforman la peor clase política del país, sujetos sin ética, sin escrúpulos, sin moral, los del todo vale, que miedo estos tipos en el poder que harán con el país?, seremos víctimas de estos personajes	1534901587679797251	No	4278
{"choices": ["Decepción", "Desagrado"]}	2023-03-30T22:19:19.058951Z	Si	1	43.875	Si	2023-03-30T22:19:19.059042Z	786	#LosPetroVideosSon cuando no se tiene argumentos ni propuesta para enfrentar al contrario entonces se dedica a esto, a desprestigiar a y a menospreciar al contrincante	1534902195161903104	No	4279
Asco	2023-03-30T22:19:38.535013Z	Si	1	19.077	Si	2023-03-30T22:19:38.535065Z	787	@lcvelez #LosPetroVideosSon la esencia, realidad, verdad del Pacto Histórico que nos quiere gobernar. Deshonestos!!  NO SON EL CAMBIO QUE NECESITAMOS. Si serán historicos!!  se quedaran en Primera	1534927519664771073	No	4280
	2023-03-30T22:19:51.131268Z	No	1	12.179	Si	2023-03-30T22:19:51.131331Z	788	#LosPetroVideosSon el escándalo de un medio de comunicación adherido a las políticas tradicionales.	1534935204325797888		4281
Desagrado	2023-03-30T22:20:06.754213Z	Si	1	15.202	Si	2023-03-30T22:20:06.754254Z	789	#LosPetroVideosSon la evidencia de la CORRUPCIÓN de la política colombiana y del riesgo de un gobierno de izquierda sucia que quiere el poder a como de lugar...	1534955162627887107	No	4282
Desagrado	2023-03-30T22:20:21.987082Z	Si	1	14.829	Si	2023-03-30T22:20:21.987119Z	790	@FranciaMarquezM Hasta ahora se levantó @FranciaMarquezM pero no sé si se está haciendo la loca o todavía no sabe de #LosPetroVideosSon	1534956829922447374	Si	4283
Desagrado	2023-03-30T22:20:36.672609Z	Si	1	14.274	Si	2023-03-30T22:20:36.672648Z	791	#LosPetroVideosSon espionaje rastrero a una sede de un partido político. Independientemente de lo que estén hablando o planeando, el delito está en la infiltración de una sede política privada.	1534962058000748556	No	4284
Ira	2023-03-30T22:20:56.730311Z	Si	1	19.636	Si	2023-03-30T22:20:56.730357Z	792	#LosPetroVideosSon la angustia palpable de las élites y corruptos que sienten cómo se les va el poder de las manos. Rodolfo y Uribe son los primero afectados judicialmente.	1535001397040758785	No	4285
Desagrado	2023-03-30T22:21:37.611350Z	Si	1	40.448	Si	2023-03-30T22:21:37.611407Z	793	#TodoVale  &gt;&gt; Los videos revelados por .@gusgomez1701 son la gota que reboso el vaso, NO MAS, no podemos como Colombianos permitir enlodar a todos nuestros lideres y que ellos sean los únicos honestos   .@CaracolRadio @martintapias .@EspinosaRadio .@stevenarce  .@vanedelatorre	1534835574313451521	No	4286
Decepción	2023-03-30T22:22:00.168017Z	Si	1	22.142	Si	2023-03-30T22:22:00.168079Z	794	#TodoVale por eso es que estamos anclados al subdesarrollo, por anteponer todo por los principios. Un mentiroso y sucio Petro no le importa hacer lo que sea con tal de ganar. Los fines no justifican los medios. Petro acabó la posibilidad de un proyecto alternativo por su ego	1534853852821872640	No	4287
{"choices": ["Ira", "Asco"]}	2023-03-30T22:22:28.457846Z	Si	1	27.872	Si	2023-03-30T22:22:28.457883Z	795	@juanmanuelgalan No sea tan CONCHUDO y SINCERGUENZA! El castigo del silencio es poco a su TRAICIÓN, egolatría, mezquindad. el #TodoVale fue ir a mendigar para no perder 💸, para venderse al peor postor, al IMPUTADO, al violador de derechos …al candidato del URIBISMO! #NoPasaran #PetroPresidente	1534926278901612544	No	4288
Desagrado	2023-03-30T22:22:48.639190Z	Si	1	19.774	Si	2023-03-30T22:22:48.639226Z	796	#TodoVale para que nuestro Petrico gane. Se escandalisan con los ofrecimientos de Petro a los narcos presos pero yo prefiero un narco con perdón social que una mujer oprimida en la cocina!	1535005907431612441	Si	4289
Desagrado	2023-03-30T22:23:07.851869Z	Si	1	18.794	Si	2023-03-30T22:23:07.851916Z	797	@jarizabaletaf Con cada madrazo hacia las mujeres y cada vídeo donde queda en evidencia su corrupción, los Uribistas más lo quieren. #YoContratoAPetro	1534687348935512065	Si	4290
Confianza	2023-03-30T22:23:22.385432Z	Si	1	14.112	Si	2023-03-30T22:23:22.385468Z	798	@EstellaMFranco Jejejejejej en realidad son patacones, en cualquier caso #YoContratoAPetro para Presidente y también para chef 🧑‍🍳 #PetroElCambioSeguro	1534743928980877312	No	4291
Confianza	2023-03-30T22:23:41.511790Z	Si	1	18.724	Si	2023-03-30T22:23:41.511828Z	799	Por encima de los videos y campaña sucia de sus oponentes #YoContratoAPetro para que Colombia pueda vivir sabroso y el respeto por la Constitución y la ley se haga costumbre.	1534761545787482112	No	4292
Confianza	2023-03-30T22:23:58.600026Z	Si	1	16.676	Si	2023-03-30T22:23:58.600070Z	800	Lo que Roy no sabía hace 10 meses es que los verdaderos demócratas del centro transitarian naturalmente hacia la campaña que SI quiere fortalecer las instituciones, la paz y la prosperidad en Colombia.#YoContratoAPetro	1534880608861798400	No	4293
Confianza	2023-03-30T22:24:22.451036Z	Si	1	23.42	Si	2023-03-30T22:24:22.451093Z	801	Ahora más que nunca estaremos unidos por una Colombia libre de corruptos, tramposos y de aquellos que piensan que el miedo nos acobarda. !! Ni un paso atrás!!! Seguimos en Dignidad!! #YoContratoAPetro #PetroPresidente2022	1535000723922030593	No	4294
Incertidumbre	2023-03-30T22:24:41.396898Z	Si	1	18.511	Si	2023-03-30T22:24:41.396950Z	802	#ColombiaEspera dejar de lado la ineptitud en tan sólo 59 días.	1534852193303535618	No	4295
Desagrado	2023-03-30T22:25:05.900316Z	Si	1	24.08	Si	2023-03-30T22:25:05.900394Z	803	#ColombiaEspera Que gane el voto en blanco, con mas del 50%, para que por lo menos los candidatos sientan un poco de vergüenza.	1534865595396673536	Si	4296
Decepción	2023-03-30T22:30:18.927417Z	Si	1	312.601	Si	2023-03-30T22:30:18.927453Z	804	#ColombiaEspera que ya se acabe está guerra entre los mismos que se roban al país.	1534883200794865664	No	4297
Desagrado	2023-03-30T22:30:38.034024Z	Si	1	18.69	Si	2023-03-30T22:30:38.034069Z	805	#ColombiaEspera claridad. @jsanchezcristo dejó que @RoyBarreras manejara la entrevista. Preguntó de si admitía que #PactoHistorico gestionaba no extradición, el tipo no respondió, se centro en las grabaciones ilegales y no volvieron  a hablar de no extradición.@JuanPabloCalvas	1534889190953037824	No	4298
Desagrado	2023-03-30T22:30:58.274668Z	Si	1	19.814	Si	2023-03-30T22:30:58.274709Z	806	#ColombiaEspera que el candidato de la corrupción explique  1- quién secuestró a su hija 2- quién, lo quiere matar 3- quiénes viven con la Virgen 4- cuántos hombrecitos le pagan intereses 5- quién infiltró la campaña de @petrogustavo  Y más	1534928681382170626	No	4299
{"choices": ["Decepción", "Asco", "Miedo"]}	2023-03-30T22:31:21.049720Z	Si	1	22.363	Si	2023-03-30T22:31:21.049761Z	807	#HablaMalDeColombia que prime lo absurdo, sobre la razón. Como es posible pensar siquiera,  que este país de maravillas llegue a manos de un desfachatado como RH. Colombia piensa ya!!!!!	1535214487950835712	No	4300
Decepción	2023-03-30T22:31:29.692414Z	Si	1	8.181	Si	2023-03-30T22:31:29.692454Z	808	#HablaMalDeColombia la falta de oportunidades que tienen las minorías étnicas	1535212866478948352	No	4301
Decepción	2023-03-30T22:31:42.815279Z	Si	1	12.69	Si	2023-03-30T22:31:42.815316Z	809	#HablaMalDeColombia que cada 4 años mostremos tanta bajeza y mezquindad y dañemos la poca buena imagen que cientificos, deportistas, artistas etc tratan de exportar. Pais enigmatico diran.	1535219497262620673	No	4302
Decepción	2023-03-30T22:31:53.708550Z	Si	1	10.461	Si	2023-03-30T22:31:53.708639Z	810	#HablaMaldeColombia que no estemos todos hablando de lo único y verdaderamente grave que pasó y es el "WATERGATE" versión Colombia.	1535224451926728707	No	4303
Decepción	2023-03-30T22:32:01.269336Z	Si	1	7.157	Si	2023-03-30T22:32:01.269373Z	811	#HablaMalDeColombia que 2 candidatos que dicen ser el cambio, tengan políticos que representan el continuismo. Ninguno se salva.	1535254467993542656	No	4304
Asco	2023-03-30T22:32:16.426014Z	Si	1	14.713	Si	2023-03-30T22:32:16.426073Z	812	#HablaMaldeColombia que la gente le crea al ELN, un grupo que niega reclutar niños y traficar drogas, algo tan evidente, cuando niega que secuestró a la hija de Rodolfo. @WRadioColombia.	1535254848819560451	No	4305
{"choices": ["Decepción", "Miedo"]}	2023-03-30T22:32:24.684016Z	Si	1	7.819	Si	2023-03-30T22:32:24.684055Z	813	#HablaMalDeColombia que los ciudadanos no analicen todo lo que es capaz de hacer petro y su gavilla con tal de llegar al poder. Podredumbre total. 🤑🤮	1535274912234995713	No	4306
Desagrado	2023-03-30T22:32:30.046147Z	Si	1	4.947	Si	2023-03-30T22:32:30.046195Z	814	#HablaMalDeColombia un personaje como @jarizabaletaf que promueve el odio a partir de mentiras... Me da vergüenza.	1535304782113546240	No	4307
{"choices": ["Ira", "Desagrado"]}	2023-03-30T22:32:38.792485Z	Si	1	8.315	Si	2023-03-30T22:32:38.792523Z	815	#HablaMalDeColombia Tener un candidato que dice que el feminicidio es un invento. Se burla de las víctimas. #feminicidio	1535335709728559104	No	4308
	2023-03-30T22:32:48.407441Z	No	1	9.176	Si	2023-03-30T22:32:48.407480Z	816	Por quien votara este 19 de Junio? #PetrismoSucio	1535069173386452992		4309
Confianza	2023-03-30T22:33:06.694584Z	Si	1	17.842	Si	2023-03-30T22:33:06.694639Z	817	@ingrodolfohdez  ing en mi casa yo ya empece y no logré 1 sino que conseguí 2 votos uno de Fico y otro de Fajardo. Si todos lo hacemos si se puede.  Si todos lo que votamos lo hacemos son 12  millones #RodolfoPresidente2022 #PetrismoSucio #ColombiaNecesita #Colombia #CORRUPCION	1535075749597970439	No	4310
Asco	2023-03-30T22:42:51.968905Z	Si	1	584.826	Si	2023-03-30T22:42:51.968944Z	818	@AlexLopezMaya @petrogustavo Te estas haciendo el guebon, no sabes como disimular el escándalo tan asqueroso que se ha desatado #PetrismoSucio	1535248619804278786	No	4311
Desagrado	2023-03-30T22:43:00.230543Z	Si	1	7.849	Si	2023-03-30T22:43:00.230577Z	819	#CampañaSuciaEs es algo así como el #PetrismoSucio del que hay que salvar a Colombia #RodolfoPresidente2022	1535254200019570689	No	4312
{"choices": ["Asco", "Miedo"]}	2023-03-30T22:43:22.554307Z	Si	1	21.919	Si	2023-03-30T22:43:22.554343Z	820	@calderonwiliams Toca rápido, es URGENTE dejar en evidencia a #PetroElSucio, por lo menos para cambiar la intención de voto de los indecisos; ya que los que pertenecen a la secta pueden ver al mesías violando niños que lo justifican #PetrismoSucio #CambiarElVoto	1535268371737874432	No	4313
Desagrado	2023-03-30T22:43:39.211716Z	Si	1	16.194	Si	2023-03-30T22:43:39.211757Z	821	@SenorCaicedo #PetrismoSucio 20 años de servicio, sin derecho al descanso, arriesgando la vida, sin derecho a ver su familia, aguantando hambre	1535304564362162177	No	4314
Miedo	2023-03-30T22:43:49.192058Z	Si	1	9.537	Si	2023-03-30T22:43:49.192096Z	822	Yo de @IvanDuque ya iría militarizado Colombia... y q nos vayan avisando si hay q buscar armas para defendernos a los civiles. #PetrismoSucio  #CampanaSuciaEs	1535305987824963587	No	4315
Admiración	2023-03-30T22:44:08.127572Z	Si	1	18.339	Si	2023-03-30T22:44:08.127612Z	823	@GustavoBolivar es del mismo equipo del pacto histórico y crítica el #PetroVideos algo que es válido y poco común en la política tradicional, muchos por mendigar puestos en las alcaldías no critican al alcalde así este robando. Eso debe cambiar. Rodolfo nos deja una enseñanza.	1535077317831454722	No	4316
Desagrado	2023-03-30T22:44:16.780859Z	Si	1	8.219	Si	2023-03-30T22:44:16.780933Z	824	#CampañaSuciaEs la proyección de como se gobernará	1535201475118366721	No	4317
Desagrado	2023-03-30T22:44:28.064416Z	Si	1	10.842	Si	2023-03-30T22:44:28.064455Z	825	#CampañaSuciaEs el normal actuar del uribismo y de los “periodistas, periodistas” que le siguen el juego 😐	1535243329507573760	No	4318
Asco	2023-03-30T22:44:39.912132Z	Si	1	11.38	Si	2023-03-30T22:44:39.912171Z	826	#CampanaSuciaEs la forma como está acostumbrado Petro a hacer política: mintiendo, calumniando, engañando, manchando la honra del opositor, delinquiendo y amenazando.	1535261881719562240	No	4319
Desagrado	2023-03-30T22:44:48.056861Z	Si	1	7.693	Si	2023-03-30T22:44:48.056903Z	827	#CampañaSuciaEs tergiversar, manipular, sembrar cizaña contra el buen nombre de #PetroPresidente	1535337687430975489	No	4320
Ira	2023-03-30T22:45:06.448709Z	Si	1	17.955	Si	2023-03-30T22:45:06.448748Z	828	@VickyDavilaH Otra payasa, saliendo a hacer fake news, esta señora, su revista Semana,  RCN y Caracol, son los que se han dedicado a hacer campaña sucia. #CampanaSuciaEs publicar y hablar de algo que es falso y lanzar trinos sin antes verificar... Periodistas sin ética, periodismo basura.	1535369528514945027	No	4321
{"choices": ["Ira", "Desagrado"]}	2023-03-30T22:46:35.392954Z	Si	1	88.515	Si	2023-03-30T22:46:35.393021Z	829	@lafm @lcvelez #CampanaSuciaEs que muchos medios y periodistas traten de ensuciar a unos y taparle lo sucio a otros	1535406656770686978	No	4322
	2023-03-30T22:46:44.101314Z	No	1	8.103	Si	2023-03-30T22:46:44.101373Z	830	Yo Natalí García  #MeVoyConElIngeniero ¿y tú?	1535387087914127360		4323
Confianza	2023-03-30T22:57:55.734412Z	Si	1	671.212	Si	2023-03-30T22:57:55.734446Z	831	La esperanza de un pueblo olvidado, por agradecimiento a todo lo la lucha en contra de la corrupción  #SoyPetroSoyPaz	1535660698746896385	No	4324
Confianza	2023-03-30T22:58:08.969255Z	Si	1	12.814	Si	2023-03-30T22:58:08.969294Z	832	#SoyPetroSoyPaz #PetroVideos #HablaMalDeColombia y los Hashtags que sean, las tendencias que sean,  como jurado a ejercer mi deber y como Colombia a votar por PETRO PRESIDENTE DE COLOMBIA, el país no come cuento, PETRO PRESIDENTE DE COLOMBIA 🇨🇴🇨🇴🇨🇴🕊️👏🏼👏🏼	1535692709641453568	No	4325
Miedo	2023-03-30T22:58:27.953070Z	Si	1	18.471	Si	2023-03-30T22:58:27.953176Z	833	#SoyPetroSoyPaz Yanhaas #hablamaldecolombia Vicky #quécansancio Miami Petro 45% Rodolfo 35% Telemundo  Entonces resumiendo la encuesta estariamos asistiendo a la agonia de una semana del uribismo 👹, Dios los tenga en su santa gloria. 💀	1535745700755132417	No	4326
{"choices": ["Decepción", "Asco"]}	2023-03-30T22:58:45.186442Z	Si	1	16.767	Si	2023-03-30T22:58:45.186500Z	834	Los #petrovideos sólo revela que todos los líderes políticos están contaminados. Unos chuzando y los otros buscando cómo arremeter en contra de los otros. Y los que pagamos seguiremos siendo los mismos. Todos politiqueros hijos de puta.	1535444641574699008	No	4327
Desagrado	2023-03-30T22:58:54.063648Z	Si	1	8.377	Si	2023-03-30T22:58:54.063744Z	835	@MariaFdaCabal Los #PetroVideos son  el último suspiro de la mafia Uribista antes morir sepultado el próximo 19 d Junio.	1535647495111561216	No	4328
Desagrado	2023-03-30T22:59:00.349348Z	Si	1	5.819	Si	2023-03-30T22:59:00.349386Z	836	#PetroVideos las donaciones recibidas sin declarar,  acaso son de sus amigos delincuentes de la carcel?	1535693025191596032	No	4329
