annotator	created_at	tweet_id	sentimento	text	answer	id	ironia	emocion	annotation_id	updated_at	relevancia	lead_time
1	2023-02-27T20:02:27.828315Z	1530909736475967490	Confianza	Primera vez que llegó a votar y ya hay fila para ingresar. Definitivamente Colombia va a Cambiar.  #colombia #PetroPresidenteEnPrimera #FranciaVicepresidenta		503	No	Si	503	2023-02-27T20:02:27.828356Z	Si	7.51
1	2023-02-27T20:17:42.453030Z	1530931467055931393	Confianza	Llegó la hora #PetroPresidenteEnPrimera  Salgamos a votar desde temprano.		504	No	Si	504	2023-02-27T20:17:42.453078Z	Si	914.268
1	2023-02-27T20:17:45.671885Z	1530932438578483200	Confianza	Tengo fe de que hoy va a ser el inicio del cambio.  #PetroYFranciaSonElCambio  #PetroPresidenteEnPrimera		505	No	Si	505	2023-02-27T20:17:45.671928Z	Si	2.839
1	2023-02-27T20:17:50.165013Z	1530940725432659970	Confianza	@AnuarArenas @JuanitaCalleD12 Hoy confío en mi pueblo, es hora de la confianza, de la convivencia y de la voluntad de cambio. Creo en Colombia, la sueño pacífica, hermosa, justa, llena de trabajo y conocimientos. Creo que es hora de hacer realidad los sueños. De ustedes. G. Petro. #PetroPresidenteEnPrimera		506	No	Si	506	2023-02-27T20:17:50.165056Z	Si	4.149
1	2023-02-27T20:17:54.079705Z	1530950401096400896	{"choices": ["Alegria", "Confianza"]}	Llegó la cita que todos pedimos, por un país mejor, se oyó una promesa:  #NosVemosEnLasElecciones gritaron los  #Jovenes #Colombianos, la lucha es hoy, es en las urnas y en #Democracia.    💛💙❤💚💜 #YoVotoPetroPresidente #PetroPresidenteEnPrimera @petrogustavo @FranciaMarquezM		507	No	Si	507	2023-02-27T20:17:54.079746Z	Si	3.545
1	2023-02-27T20:17:57.341089Z	1530952034010243073	Confianza	Ya votamos, así ponemos nuestro granito de arena para contribuir con la construcción de un país en paz, con equidad, justicia y oportunidades para todos. #PetroPresidenteEnPrimera		508	No	Si	508	2023-02-27T20:17:57.341143Z	Si	2.865
1	2023-02-27T20:18:01.471088Z	1530950932770562053	{"choices": ["Desagrado", "Confianza"]}	@MAndreaNieto Ya voté por #PetroPresidenteEnPrimera vamos que vamos 💪🏻. Fuera los criminales narcoparamilitares corruptos cobardes y cínicos del poder		509	No	Si	509	2023-02-27T20:18:01.471135Z	Si	3.704
1	2023-02-27T20:18:04.436608Z	1530955333069418498	Confianza	Gana Petro en primera y pelo el huevo, he dicho! #PetroPresidenteEnPrimera		510	No	Si	510	2023-02-27T20:18:04.436652Z	Si	2.601
1	2023-02-27T20:18:09.671844Z	1530959201610211329	Confianza	Si usted vive bien, no sea egoísta y dele la oportunidad de mejorar a los que no #PetroPresidenteEnPrimera		511	No	Si	511	2023-02-27T20:18:09.671889Z	Si	4.868
1	2023-02-27T20:18:13.389847Z	1530960757646671875	Confianza	#PetroPresidenteEnPrimera  listo el voto por el cambio en primera y siendo testigo contra todo pronóstico pero se puede!!		512	No	Si	512	2023-02-27T20:18:13.389893Z	Si	3.393
